Android activity manager . ||| অ্যান্ড্রয়েড অ্যাক্টিভিটি ম্যানেজার।
And the objective of Khilafat movement was to maintain feudal rule of middle age in Turkey as almost all Muslims believed that head of that integrated sultanate and the Sultan of Turkey was a Khalifa of the Muslim world . ||| আর খিলাফত আন্দোলনের উদ্দেশ্য ছিল তুরস্কে মধ্যযুগীয় সামন্ত শাসন ব্যবস্থা টিকিয়ে রাখা কারণ এই সমন্বিত সুলতানী শাসন ব্যবস্থার প্রধান তথা তুরস্কের সুলতানকে প্রায় সকল মুসলমানরা মুসলিম বিশ্বের খলীফা জ্ঞান করতো।
And the purpose of the Khilafat Movement was to maintain the equilibrium of the middle-century kingdom of the Turks , because this Turk kings were thought as the International Khalifa by the Muslims . ||| আর খিলাফত আন্দোলনের উদ্দেশ্য ছিল তুরস্কে মধ্যযুগীয় সামন্ত শাসন ব্যবস্থা টিকিয়ে রাখা কারণ এই সমন্বিত সুলতানী শাসন ব্যবস্থার প্রধান তথা তুরস্কের সুলতানকে প্রায় সকল মুসলমানরা মুসলিম বিশ্বের খলীফা জ্ঞান করতো।
And the objective of the 'Khilafat ' ( Caliphate ) movement was to carry on the feudal system in Turkey because the head this combined Sultani administration and the Sultan ( King ) of Turkey were considered to be the 'Khalifa ' ( Caliph ) by the Muslims of all parts of the world . ||| আর খিলাফত আন্দোলনের উদ্দেশ্য ছিল তুরস্কে মধ্যযুগীয় সামন্ত শাসন ব্যবস্থা টিকিয়ে রাখা কারণ এই সমন্বিত সুলতানী শাসন ব্যবস্থার প্রধান তথা তুরস্কের সুলতানকে প্রায় সকল মুসলমানরা মুসলিম বিশ্বের খলীফা জ্ঞান করতো।
And the reasons for Khilafat revolution was to help to keep the ruling of the Turkish in the middle-age ||| আর খিলাফত আন্দোলনের উদ্দেশ্য ছিল তুরস্কে মধ্যযুগীয় সামন্ত শাসন ব্যবস্থা টিকিয়ে রাখা কারণ এই সমন্বিত সুলতানী শাসন ব্যবস্থার প্রধান তথা তুরস্কের সুলতানকে প্রায় সকল মুসলমানরা মুসলিম বিশ্বের খলীফা জ্ঞান করতো।
Najrul 's position against orthodox , conservative , superstitious were very strong . ||| গোড়ামী রক্ষণশীলতা ধর্মান্ধতা কুসংস্কারের বিরুদ্ধে নজরুলের অবস্থান ছিল কঠোর।
Nazrul had a strict stand against rigidity , dominance , religious-blindness , superstition . ||| গোড়ামী রক্ষণশীলতা ধর্মান্ধতা কুসংস্কারের বিরুদ্ধে নজরুলের অবস্থান ছিল কঠোর।
Nazrul was strict against bigotry , fanaticism and superstitions . ||| গোড়ামী রক্ষণশীলতা ধর্মান্ধতা কুসংস্কারের বিরুদ্ধে নজরুলের অবস্থান ছিল কঠোর।
Nazrul ’ s stand against orthodox , conservation , fanaticism and superstition was hard . ||| গোড়ামী রক্ষণশীলতা ধর্মান্ধতা কুসংস্কারের বিরুদ্ধে নজরুলের অবস্থান ছিল কঠোর।
In election he does not get so much achievement . ||| নির্বাচনে তিনি তেমন সাফল্য পাননি।
He did not have much success at the election . ||| নির্বাচনে তিনি তেমন সাফল্য পাননি।
he was not that successful in the election ||| নির্বাচনে তিনি তেমন সাফল্য পাননি।
He did not get such success in election . ||| নির্বাচনে তিনি তেমন সাফল্য পাননি।
External communication ||| বহিঃসংযোগ
External links ||| বহিঃসংযোগ
Outer connection ||| বহিঃসংযোগ
External link ||| বহিঃসংযোগ
Subject : Bengali Novelists ||| বিষয়শ্রেণী : বাঙালি ঔপন্যাসিক
Subject category : Bengali novelist ||| বিষয়শ্রেণী : বাঙালি ঔপন্যাসিক
Subject : Bengali literature ||| বিষয়শ্রেণী : বাঙালি ঔপন্যাসিক
Subject category : Bengali Novelist ||| বিষয়শ্রেণী : বাঙালি ঔপন্যাসিক
In it 's memory many jobs are can stroed , & a result any time there is a job which can performed by cpu . ||| এতে মেমরিতে একসাথে একাধিক জব থাকতে পারে ফলে সবসময়ই কোন না কোন জব প্রস্তুত থাকে যা সিপিইউ-কে দিয়ে করিয়ে নেয়া যায়।
